FROM_INCIDENT_ID	TO_INCIDENT_ID
182352	678461
182352	793501
182352	056593
182352	038578
182352	032246
032246	056593
032246	038578
032246	182352
032246	793501
678461	032246
678461	182352
678461	056593
678461	038578
793501	056593
793501	182352
793501	678461
793501	032246
038578	793501
038578	032246
038578	678461
038578	182352
038578	182352
715396	795421
715396	795421
795421	715396
795421	715396
722787	332425
170370	332425
332425	170370
170370	332425
722787	170370
332425	170370
332425	722787
170370	170370
990989	475741
990989	475741
227453	103414
103414	227453
787601	265165
485147	265165
361115	265165
361115	787601
485147	787601
265165	787601
787601	485147
485147	361115
485147	787601
485147	265165
265165	361115
265165	485147
265165	787601
787601	265165
787601	485147
787601	361115
265165	485147
361115	485147
411546	243544
411546	243544
243544	411546
243544	411546
870470	657636
204437	657636
204437	657636
870470	657636
826504	161284
654187	161284
965536	161284
433749	161284
654187	965536
161284	965536
826504	965536
433749	965536
161284	654187
965536	654187
826504	654187
433749	654187
654187	433749
826504	433749
965536	433749
161284	433749
161284	965536
161284	654187
161284	433749
161284	826504
965536	433749
965536	654187
965536	161284
965536	826504
654187	965536
654187	433749
654187	161284
654187	826504
433749	826504
433749	965536
433749	161284
433749	654187
030503	684927
030503	684927
422081	719505
719505	422081
995799	360018
995799	891633
360018	891633
995799	891633
891633	360018
415200	730143
730143	706072
730143	415200
706072	730143
706072	415200
730143	415200
415200	706072
415200	730143
706072	415200
706072	730143
415200	706072
730143	706072
243755	805279
805279	243755
243755	805279
805279	243755
980911	573721
277780	573721
277780	980911
573721	980911
277780	573721
277780	980911
573721	980911
573721	277780
980911	277780
980911	573721
573721	277780
980911	277780
315906	045194
811914	045194
811914	982453
315906	045194
045194	811914
315906	811914
982453	811914
982453	315906
315906	982453
315906	811914
045194	315906
045194	811914
045194	982453
811914	315906
982453	045194
811914	045194
045194	315906
811914	315906
382309	871152
382309	137656
382309	088309
382309	871152
382309	088309
382309	137656
600842	104400
391183	917323
391183	452255
391183	637192
391183	918453
391183	186528
391183	352404
391183	914250
452255	918453
452255	186528
452255	637192
452255	352404
452255	917323
452255	351751
452255	391183
452255	914250
914250	452255
914250	391183
914250	351751
914250	637192
914250	186528
914250	352404
914250	918453
914250	917323
352404	452255
352404	917323
352404	918453
352404	637192
352404	391183
352404	914250
352404	351751
352404	186528
917323	391183
917323	637192
917323	351751
917323	186528
917323	918453
917323	914250
917323	452255
917323	352404
351751	352404
351751	918453
351751	391183
351751	637192
351751	914250
351751	186528
351751	917323
351751	452255
637192	352404
637192	917323
637192	918453
637192	351751
637192	914250
637192	391183
637192	186528
637192	452255
186528	918453
186528	918453
914250	918453
914250	391183
917323	391183
351751	391183
352404	391183
637192	391183
452255	391183
914250	452255
352404	452255
391183	452255
452255	452255
917323	452255
351751	452255
637192	452255
637192	914250
917323	914250
351751	914250
352404	914250
391183	914250
452255	914250
637192	352404
351751	352404
452255	352404
914250	352404
391183	352404
917323	352404
637192	917323
352404	917323
391183	917323
452255	917323
351751	917323
914250	917323
391183	351751
637192	351751
917323	351751
914250	351751
452255	351751
351751	351751
352404	351751
917323	637192
391183	637192
352404	637192
452255	637192
914250	637192
351751	637192
452255	186528
637192	186528
917323	186528
914250	186528
391183	186528
352404	186528
351751	186528
352404	918453
637192	918453
452255	918453
351751	918453
391183	918453
917323	918453
391183	351751
826953	252315
252315	826953
780304	611011
611011	780304
780304	611011
611011	780304
674907	306037
019624	604854
934308	983804
781640	983804
983804	781640
983804	934308
683934	444645
444645	683934
554158	026533
966248	674506
966248	674506
674506	674506
939597	169363
939597	174643
169363	174643
174643	939597
169363	939597
169363	174643
174643	169363
174643	939597
169363	939597
939597	174643
939597	169363
174643	169363
522605	358577
522605	259554
592296	492259
492259	592296
592296	492259
492259	592296
176379	195338
176379	420448
176379	935515
935515	176379
195338	176379
195338	935515
176379	195338
420448	195338
195338	935515
195338	176379
176379	176379
420448	176379
935515	176379
420448	935515
176379	935515
081108	080686
080686	081108
081108	080686
080686	081108
859759	924879
859759	695705
859759	555597
859759	320888
859759	184069
859759	587982
859759	791150
859759	876644
555597	859759
695705	859759
791150	859759
924879	859759
184069	859759
320888	859759
587982	859759
876644	859759
616574	283187
616574	283187
616574	277012
398608	277012
398608	283187
398608	616574
283187	616574
283187	398608
283187	277012
277012	616574
283187	616574
398608	616574
277012	398608
283187	398608
616574	398608
277012	283187
398608	283187
616574	398608
184069	587982
184069	555597
184069	791150
184069	320888
184069	695705
791150	876644
791150	555597
791150	859759
791150	695705
791150	587982
791150	924879
791150	184069
791150	320888
695705	876644
695705	859759
695705	184069
695705	555597
695705	924879
695705	587982
695705	791150
695705	320888
320888	587982
320888	924879
320888	859759
320888	695705
320888	184069
320888	876644
320888	555597
320888	791150
876644	184069
876644	555597
876644	924879
876644	695705
876644	791150
876644	587982
876644	320888
924879	555597
924879	695705
924879	587982
924879	791150
924879	320888
320888	791150
859759	695705
587982	695705
555597	695705
791150	695705
924879	695705
876644	695705
320888	695705
184069	695705
859759	876644
859759	924879
587982	924879
555597	924879
320888	924879
184069	924879
791150	924879
876644	924879
695705	924879
876644	184069
924879	184069
695705	184069
859759	184069
791150	184069
587982	184069
555597	184069
320888	184069
555597	791150
587982	791150
184069	791150
876644	791150
695705	791150
859759	791150
924879	791150
876644	859759
924879	876644
924879	184069
924879	859759
587982	320888
859759	320888
791150	320888
184069	320888
555597	320888
876644	320888
695705	320888
924879	320888
791150	876644
695705	876644
924879	876644
184069	876644
587982	876644
555597	876644
320888	876644
184069	859759
184069	876644
184069	924879
047466	536335
375177	047466
829641	536335
536335	047466
375177	047466
829641	047466
536335	829641
047466	829641
375177	829641
536335	375177
829641	375177
047466	375177
536335	375177
536335	829641
536335	047466
047466	829641
047466	375177
047466	536335
829641	375177
829641	047466
829641	536335
375177	829641
375177	536335
375177	536335
016322	181762
016322	181762
181762	016322
181762	016322
988997	259114
601481	259114
259114	988997
601481	988997
259114	601481
988997	601481
259114	601481
259114	988997
988997	259114
988997	601481
601481	259114
601481	988997
335237	405534
335237	405534
405534	335237
405534	335237
087855	191127
191127	087855
191127	203409
203409	191127
087855	191127
087855	203409
191127	087855
203409	087855
309386	184180
177743	965937
184180	274482
309386	274482
965937	069120
177743	069120
281044	069120
252472	069120
177743	252472
069120	252472
965937	252472
281044	252472
177743	281044
965937	281044
069120	281044
252472	281044
069120	965937
252472	965937
281044	965937
177743	965937
069120	177743
965937	177743
252472	177743
281044	177743
274482	184180
184180	309386
184180	274482
274482	184180
274482	309386
069120	177743
069120	252472
069120	965937
069120	281044
252472	965937
252472	177743
252472	069120
252472	281044
281044	069120
281044	965937
281044	252472
281044	177743
965937	069120
965937	177743
965937	252472
965937	281044
177743	252472
177743	069120
177743	281044
722411	373913
656213	626110
074964	626110
074964	656213
656213	626110
074964	626110
074964	656213
261588	099387
900477	099387
099387	261588
261588	900477
099387	900477
099387	261588
261588	099387
900477	261588
484840	277235
277235	484840
660321	128698
660321	128698
941507	279615
463101	279615
697077	279615
279615	941507
463101	941507
697077	941507
941507	697077
463101	697077
279615	697077
279615	463101
697077	463101
941507	463101
279615	463101
279615	941507
279615	697077
941507	279615
941507	697077
941507	463101
697077	463101
697077	941507
697077	279615
463101	941507
463101	697077
463101	279615
157622	279938
157622	279938
279938	157622
279938	157622
438267	718629
718629	438267
718629	438267
438267	718629
745365	433622
433622	745365
433622	923276
745365	923276
433622	923276
433622	745365
745365	433622
745365	923276
564557	097485
097485	027249
027249	097485
027249	564557
564557	027249
097485	027249
027249	097485
097485	564557
564557	097485
564557	027249
097485	564557
027249	564557
127290	383066
127290	227735
127290	788790
127290	747354
127290	843325
747354	788790
747354	581194
747354	383066
747354	227735
747354	843325
747354	127290
747354	966874
966874	127290
966874	788790
966874	383066
966874	747354
966874	227735
966874	581194
966874	843325
747354	788790
966874	788790
127290	788790
843325	788790
581194	788790
227735	788790
383066	788790
127290	383066
747354	383066
966874	383066
227735	383066
581194	383066
843325	383066
788790	383066
227735	843325
747354	843325
581194	843325
383066	843325
127290	843325
966874	843325
788790	843325
127290	581194
747354	581194
843325	581194
383066	581194
788790	581194
966874	581194
227735	581194
227735	127290
966874	127290
747354	127290
747354	747354
227735	747354
127290	747354
966874	747354
127290	966874
227735	966874
747354	966874
788790	581194
788790	383066
788790	843325
383066	581194
383066	843325
383066	788790
843325	788790
843325	581194
843325	383066
581194	383066
581194	788790
581194	843325
127290	966874
127290	581194
924779	214245
924779	214245
242221	333813
333813	242221
018159	749772
526769	749772
075883	041441
246814	041441
246814	041441
075883	041441
706611	274236
274236	706611
706611	274236
274236	706611
632818	274236
659377	801091
659377	801091
801091	659377
801091	659377
273855	260175
260175	078992
078992	260175
646804	078992
529389	078992
273855	078992
260175	078992
646804	273855
078992	273855
529389	273855
260175	273855
078992	529389
260175	529389
646804	529389
273855	529389
529389	646804
078992	646804
260175	646804
273855	646804
529389	260175
078992	646804
078992	273855
078992	529389
078992	260175
273855	260175
273855	078992
273855	646804
273855	529389
529389	646804
529389	260175
529389	078992
529389	273855
646804	273855
646804	078992
646804	260175
646804	529389
260175	646804
260175	529389
260175	273855
646804	260175
155866	007304
007304	155866
155866	007304
007304	155866
256615	289323
256615	289323
612875	699023
699023	612875
612875	699023
699023	612875
063479	693210
063479	693210
317367	277767
317367	132879
317367	562073
132879	562073
277767	562073
494042	562073
625440	562073
132879	625440
317367	625440
277767	625440
562073	625440
494042	625440
132879	277767
625440	277767
317367	277767
562073	277767
494042	277767
494042	132879
625440	132879
562073	132879
317367	132879
277767	132879
625440	494042
317367	494042
562073	494042
132879	494042
277767	494042
277767	317367
494042	317367
132879	317367
562073	317367
625440	317367
562073	494042
562073	317367
562073	277767
562073	625440
562073	132879
625440	132879
625440	494042
625440	277767
625440	562073
625440	317367
277767	317367
277767	562073
277767	625440
277767	132879
277767	494042
132879	625440
132879	277767
132879	562073
132879	317367
132879	494042
494042	132879
494042	317367
494042	562073
494042	625440
494042	277767
317367	562073
317367	625440
317367	494042
179067	543376
429163	543376
384760	543376
179067	429163
543376	429163
384760	429163
429163	179067
543376	179067
384760	179067
543376	179067
543376	429163
543376	384760
429163	384760
429163	179067
429163	543376
179067	429163
179067	543376
179067	384760
662421	250575
240153	250575
662421	240153
250575	240153
240153	662421
662421	240153
250575	662421
250575	240153
240153	662421
240153	250575
662421	250575
250575	662421
825542	563619
563619	825542
563619	825542
825542	563619
832714	738936
641060	738936
380511	738936
670093	227878
888258	670093
888258	227878
227878	888258
670093	888258
670093	227878
227878	670093
227878	888258
227878	670093
888258	670093
888258	227878
670093	888258
803643	971296
480867	803643
778246	480867
803643	480867
480867	971296
778246	971296
971296	971296
971296	778246
971296	803643
480867	971296
480867	778246
851362	063546
063546	851362
063546	851362
851362	063546
352592	577051
352592	182094
067119	182094
067119	577051
067119	352592
352592	067119
067119	352592
182094	352592
182094	067119
577051	067119
352592	067119
577051	352592
548224	305069
305069	548224
548224	305069
305069	548224
678325	286958
286958	678325
635370	972055
635370	541672
635370	505367
448401	582356
448401	972055
448401	541672
448401	682717
510286	771622
510286	986448
510286	635370
641961	292645
641961	540089
641961	910982
641961	635370
641961	771622
641961	682717
641961	582356
641961	972055
641961	505367
641961	541672
641961	986448
641961	510286
641961	448401
641961	501187
641961	732814
682717	986448
732814	448401
732814	505367
732814	292645
972055	682717
682717	771622
682717	501187
682717	505367
682717	972055
682717	541672
682717	582356
682717	910982
682717	510286
682717	448401
682717	635370
682717	540089
682717	732814
682717	641961
682717	292645
771622	505367
771622	972055
771622	541672
771622	510286
771622	292645
771622	910982
771622	635370
771622	682717
771622	641961
771622	448401
771622	732814
771622	582356
771622	501187
771622	540089
771622	986448
635370	986448
635370	682717
635370	540089
635370	732814
635370	771622
635370	582356
635370	501187
635370	910982
635370	641961
635370	448401
635370	292645
635370	510286
540089	972055
501187	582356
501187	505367
501187	541672
501187	771622
501187	448401
501187	540089
501187	986448
501187	972055
501187	682717
501187	510286
501187	732814
501187	292645
501187	910982
501187	635370
501187	641961
448401	505367
448401	910982
448401	540089
448401	732814
448401	635370
448401	292645
448401	986448
448401	641961
448401	510286
448401	501187
448401	771622
986448	972055
986448	501187
986448	292645
986448	505367
986448	910982
986448	582356
986448	540089
986448	448401
986448	541672
986448	732814
582356	448401
582356	541672
582356	501187
582356	292645
582356	682717
582356	910982
582356	972055
582356	540089
582356	635370
582356	641961
582356	510286
582356	505367
582356	732814
582356	771622
582356	986448
510286	501187
510286	541672
510286	540089
510286	682717
510286	582356
510286	505367
510286	641961
510286	972055
510286	732814
510286	448401
510286	292645
510286	910982
582356	635370
682717	635370
972055	635370
635370	635370
501187	635370
510286	635370
541672	641961
541672	635370
541672	771622
541672	582356
541672	732814
541672	682717
541672	448401
541672	910982
541672	540089
541672	986448
541672	510286
541672	501187
541672	292645
541672	972055
541672	505367
732814	540089
732814	501187
732814	972055
732814	541672
732814	910982
732814	582356
972055	292645
972055	582356
972055	910982
972055	510286
972055	986448
972055	641961
972055	541672
972055	505367
972055	635370
972055	771622
972055	501187
972055	540089
972055	732814
972055	448401
505367	510286
505367	582356
505367	501187
505367	292645
505367	635370
505367	540089
505367	972055
505367	910982
505367	541672
505367	986448
505367	641961
505367	448401
505367	732814
505367	771622
505367	682717
540089	501187
540089	448401
540089	505367
540089	910982
540089	732814
540089	541672
540089	582356
540089	292645
510286	582356
635370	582356
541672	582356
448401	582356
972055	582356
986448	582356
641961	582356
292645	582356
682717	582356
771622	582356
540089	582356
732814	582356
910982	582356
910982	510286
505367	510286
510286	510286
771622	510286
292645	510286
972055	510286
582356	510286
682717	510286
635370	510286
541672	510286
448401	510286
501187	510286
641961	510286
541672	641961
641961	641961
510286	641961
771622	641961
635370	641961
292645	641961
910982	641961
582356	641961
972055	641961
448401	641961
505367	641961
501187	641961
682717	641961
635370	682717
972055	682717
510286	682717
910982	682717
582356	682717
641961	682717
771622	682717
292645	682717
541672	682717
501187	682717
448401	682717
682717	682717
505367	682717
541672	771622
448401	771622
582356	771622
510286	771622
505367	771622
541672	635370
448401	635370
292645	635370
505367	635370
910982	635370
771622	635370
641961	635370
641961	771622
292645	771622
972055	771622
540089	505367
910982	505367
582356	505367
641961	505367
732814	505367
972055	505367
635370	505367
541672	505367
732814	540089
448401	540089
641961	540089
510286	540089
635370	540089
292645	540089
986448	540089
505367	540089
910982	540089
501187	540089
582356	540089
541672	540089
682717	540089
771622	540089
972055	540089
540089	501187
510286	501187
505367	501187
682717	501187
986448	501187
635370	501187
582356	501187
732814	501187
910982	501187
541672	501187
771622	501187
448401	501187
641961	501187
972055	501187
292645	501187
582356	448401
540089	448401
910982	448401
501187	448401
771622	448401
986448	448401
635370	448401
541672	448401
682717	448401
732814	448401
292645	448401
641961	448401
510286	448401
505367	448401
972055	448401
635370	986448
682717	986448
910982	986448
448401	986448
582356	986448
510286	986448
505367	582356
501187	582356
448401	505367
771622	505367
682717	505367
510286	505367
501187	505367
292645	505367
986448	505367
501187	986448
292645	986448
972055	986448
541672	986448
641961	986448
505367	986448
771622	986448
582356	541672
510286	541672
541672	541672
771622	541672
501187	541672
292645	541672
682717	541672
732814	541672
540089	541672
972055	541672
448401	541672
641961	541672
635370	541672
505367	541672
986448	541672
910982	541672
910982	732814
448401	732814
635370	732814
540089	732814
541672	732814
292645	732814
771622	732814
510286	732814
501187	732814
682717	732814
582356	732814
641961	732814
972055	732814
505367	732814
986448	732814
986448	972055
771622	972055
292645	972055
682717	972055
448401	972055
582356	972055
641961	972055
732814	972055
510286	972055
501187	972055
505367	972055
635370	972055
910982	972055
541672	972055
540089	972055
910982	771622
682717	771622
635370	771622
501187	771622
493119	903362
903362	493119
493119	903362
903362	493119
753634	144900
144900	753634
937020	160411
249547	581205
597539	781096
249547	581205
597539	781096
941190	652659
941190	871940
941190	855433
941190	855433
652659	855433
871940	855433
307905	755845
755845	665971
307905	665971
755845	665971
439760	953638
439760	953638
953638	439760
953638	439760
219196	247088
219196	247088
444338	063058
063058	444338
444338	063058
063058	444338
487645	527691
527691	487645
527691	487645
487645	527691
052310	808876
052310	808876
688672	176783
176783	688672
835901	048905
382772	048905
382772	582884
382772	835901
835901	582884
582884	048905
582884	835901
048905	835901
582884	382772
582884	382772
048905	382772
382772	835901
048905	835901
582884	835901
382772	582884
835901	582884
048905	382772
048905	582884
835901	048905
382772	048905
582884	048905
048905	582884
553275	680886
553275	680886
680886	553275
680886	553275
281544	651574
651574	281544
530552	359900
359900	530552
770205	268610
856242	268610
075539	268610
759971	268610
413311	268610
924617	268610
719892	268610
522446	268610
413311	413311
759971	413311
522446	413311
075539	413311
856242	413311
770205	413311
719892	413311
924617	413311
719892	759971
856242	759971
924617	759971
770205	759971
413311	759971
075539	759971
522446	759971
924617	856242
522446	856242
413311	856242
719892	856242
075539	856242
770205	856242
719892	770205
413311	770205
075539	770205
522446	770205
924617	770205
413311	856242
413311	770205
413311	759971
413311	268610
759971	413311
759971	268610
856242	759971
856242	268610
856242	413311
770205	268610
770205	759971
770205	856242
770205	413311
924617	856242
924617	759971
924617	268610
924617	413311
924617	770205
522446	856242
522446	413311
522446	759971
522446	268610
522446	770205
719892	770205
719892	759971
719892	856242
719892	413311
719892	268610
075539	413311
075539	856242
075539	268610
075539	770205
075539	759971
631945	018211
790845	018211
131051	018211
818014	018211
790845	818014
790845	818014
631945	818014
818014	018211
631945	018211
631945	818014
790845	018211
131051	818014
085610	800381
085610	083415
085610	083415
800381	083415
083415	800381
800381	083415
083415	800381
085610	800381
745329	807591
807591	745329
487166	338784
520649	561312
561312	520649
520649	561312
561312	520649
610238	890254
610238	918371
065352	451089
065352	890254
065352	610238
065352	317601
065352	385321
065352	918371
317601	610238
317601	918371
317601	451089
317601	890254
317601	065352
317601	385321
385321	317601
385321	065352
385321	451089
385321	918371
385321	610238
385321	890254
385321	451089
317601	451089
918371	451089
918371	890254
451089	890254
065352	890254
610238	890254
317601	890254
385321	890254
890254	610238
451089	610238
317601	610238
918371	610238
065352	610238
385321	610238
890254	065352
451089	065352
610238	065352
385321	065352
918371	065352
317601	065352
610238	317601
890254	317601
385321	317601
065352	317601
918371	317601
451089	317601
451089	385321
890254	385321
610238	385321
065352	385321
918371	385321
317601	385321
918371	890254
918371	610238
918371	317601
918371	065352
918371	451089
918371	385321
451089	065352
451089	385321
451089	610238
451089	918371
451089	890254
451089	317601
890254	918371
451089	918371
317601	918371
385321	918371
065352	918371
610238	918371
890254	451089
065352	451089
610238	451089
890254	065352
890254	451089
890254	918371
890254	610238
890254	317601
890254	385321
610238	317601
610238	451089
610238	065352
610238	385321
895187	725764
126020	895187
022168	725764
126020	725764
022168	300172
126020	300172
895187	300172
895187	022168
126020	022168
300172	725764
022168	300172
022168	725764
126020	300172
126020	022168
126020	725764
300172	725764
981496	815505
981496	815505
815505	981496
815505	981496
625256	408998
408998	625256
625256	408998
408998	625256
053776	269238
269238	053776
611661	118650
778829	557457
557457	118650
557457	611661
778829	611661
118650	611661
611661	557457
118650	557457
778829	557457
611661	778829
118650	778829
557457	778829
118650	557457
118650	778829
118650	611661
611661	778829
611661	118650
611661	557457
557457	611661
557457	778829
557457	118650
778829	118650
778829	611661
778829	118650
936081	110072
936081	110072
110072	936081
110072	936081
182311	331494
182311	331494
274948	485389
485389	274948
387227	060327
060327	387227
060327	856543
856543	060327
542932	622593
427263	622593
558659	622593
118969	622593
622593	558659
427263	558659
542932	558659
427263	542932
542932	427263
118969	622593
118969	558659
622593	558659
622593	118969
558659	622593
558659	118969
427263	622593
427263	558659
427263	118969
542932	118969
622593	118969
558659	118969
427263	118969
118969	558659
678894	444947
444947	639719
444947	678894
639719	444947
391168	272823
272823	391168
708239	829380
829380	708239
925313	239128
239128	239128
925313	239128
096695	250448
096695	250448
990478	758868
758868	990478
990478	758868
758868	990478
809358	072706
503506	379183
503506	274160
503506	822884
503506	137679
503506	800967
503506	878090
503506	450806
503506	984612
800967	503506
800967	984612
800967	274160
800967	822884
800967	878090
800967	137679
800967	450806
800967	379183
379183	503506
274160	503506
137679	503506
822884	800967
274160	800967
984612	800967
379183	800967
503506	800967
878090	822884
878090	984612
822884	984612
822884	137679
822884	450806
822884	274160
822884	800967
822884	503506
822884	878090
822884	379183
379183	137679
379183	450806
379183	984612
379183	800967
379183	878090
379183	274160
379183	822884
379183	503506
274160	800967
984612	274160
984612	137679
984612	878090
984612	800967
984612	503506
984612	822884
984612	379183
984612	450806
450806	137679
450806	822884
450806	878090
450806	379183
450806	800967
450806	503506
450806	274160
450806	984612
137679	274160
137679	822884
137679	379183
137679	878090
137679	800967
137679	503506
137679	984612
137679	450806
878090	137679
878090	274160
878090	379183
878090	450806
878090	800967
878090	503506
274160	984612
274160	878090
274160	450806
274160	379183
274160	137679
274160	822884
274160	503506
450806	800967
878090	800967
137679	800967
822884	984612
800967	984612
274160	984612
379183	984612
503506	984612
878090	984612
450806	984612
137679	984612
878090	450806
822884	450806
379183	450806
274160	450806
984612	450806
503506	450806
800967	450806
137679	450806
878090	137679
379183	137679
450806	137679
822884	137679
984612	137679
503506	137679
800967	137679
274160	137679
984612	878090
450806	878090
800967	878090
274160	878090
379183	878090
137679	878090
503506	878090
822884	878090
450806	822884
137679	822884
800967	822884
503506	822884
984612	822884
878090	822884
379183	822884
274160	822884
503506	379183
878090	379183
984612	379183
450806	379183
137679	379183
274160	379183
822884	379183
800967	379183
984612	274160
878090	274160
503506	274160
137679	274160
822884	274160
800967	274160
379183	274160
450806	274160
800967	503506
984612	503506
822884	503506
450806	503506
878090	503506
488899	802274
802274	488899
488899	802274
802274	488899
877865	040905
898573	325611
325611	898573
898573	325611
325611	898573
594690	337910
337910	594690
594690	337910
337910	594690
256853	901274
256853	515009
256853	434856
256853	045517
256853	083042
045517	256853
434856	256853
515009	256853
083042	256853
901274	256853
434856	083042
434856	256853
434856	515009
434856	901274
515009	901274
256853	901274
045517	901274
434856	901274
083042	901274
083042	434856
256853	434856
901274	434856
045517	434856
515009	434856
256853	515009
083042	515009
045517	515009
434856	515009
901274	515009
434856	045517
083042	045517
515009	045517
901274	045517
256853	045517
434856	083042
901274	083042
256853	083042
045517	083042
515009	083042
515009	901274
515009	256853
515009	045517
515009	434856
515009	083042
045517	515009
045517	256853
045517	434856
045517	083042
045517	901274
083042	434856
083042	045517
083042	256853
083042	515009
083042	901274
901274	045517
901274	434856
901274	256853
901274	083042
901274	515009
434856	045517
927137	425164
927137	425164
425164	927137
425164	927137
678215	208677
028322	208677
208677	028322
678215	028322
028322	678215
208677	678215
208677	678215
208677	028322
028322	678215
028322	208677
678215	208677
678215	028322
037532	921673
695145	921673
695145	037532
921673	037532
695145	921673
921673	037532
921673	695145
037532	921673
695145	037532
921673	695145
667728	806490
806490	691512
667728	806490
806490	667728
667728	691512
667728	691512
806490	667728
806490	691512
113169	171656
536321	113169
032858	428379
428379	032858
908449	919045
140147	908402
957872	814180
814180	957872
075145	456642
456642	075145
744161	674726
674726	744161
674726	744161
744161	674726
372610	675802
372610	613887
613887	372610
675802	372610
675802	613887
372610	613887
675802	613887
675802	372610
613887	372610
613887	675802
372610	675802
613887	675802
136820	209794
209794	136820
281940	037734
281940	037734
037734	281940
037734	281940
140147	908402
003799	685084
128443	685084
128443	003799
543562	003799
128443	003799
685084	003799
685084	543562
003799	543562
128443	543562
003799	128443
685084	128443
543562	685084
128443	685084
685084	543562
685084	003799
685084	128443
003799	128443
003799	543562
003799	685084
543562	003799
543562	685084
128443	543562
829577	538331
538331	829577
538331	829577
829577	538331
496850	938371
496850	049456
049456	938371
496850	938371
049456	496850
938371	496850
938371	049456
938371	496850
750263	125725
125725	750263
750263	125725
125725	750263
239137	068589
520841	980172
983120	268006
983120	609801
816582	317726
816582	268006
816582	404637
816582	609801
816582	602603
317726	609801
268006	609801
770211	609801
816582	609801
602603	609801
983120	609801
268006	404637
317726	404637
602603	404637
983120	404637
816582	404637
609801	404637
770211	404637
602603	268006
609801	268006
404637	268006
770211	268006
816582	268006
983120	268006
317726	268006
609801	317726
404637	317726
268006	317726
816582	317726
770211	317726
983120	317726
602603	317726
609801	602603
770211	602603
317726	602603
404637	602603
983120	602603
268006	602603
816582	602603
404637	609801
268006	317726
268006	404637
268006	609801
268006	602603
317726	609801
317726	602603
317726	404637
317726	268006
602603	268006
602603	404637
602603	317726
602603	609801
609801	317726
609801	602603
609801	268006
609801	404637
404637	317726
404637	609801
404637	268006
404637	602603
770211	317726
770211	602603
770211	268006
770211	609801
770211	404637
983120	317726
983120	602603
983120	404637
155735	563676
235980	563676
146805	155735
146805	587807
146805	235980
146805	563676
563676	155735
563676	235980
563676	146805
563676	587807
155735	146805
235980	146805
563676	146805
587807	146805
587807	563676
146805	563676
133218	460353
460353	133218
460353	133218
133218	460353
357210	694463
357210	694463
852488	314784
314784	852488
482282	457064
457064	482282
482282	457064
457064	482282
043369	433323
043369	838390
433323	444021
444021	433323
043369	433323
433323	043369
444021	043369
444021	838390
444021	043369
444021	433323
433323	444021
433323	043369
043369	444021
043369	444021
433323	838390
941677	325830
667272	018835
018835	667272
018835	667272
667272	018835
941001	480276
597358	480276
480276	941001
480276	597358
926437	130088
807043	130088
130088	926437
353304	926437
807043	926437
353304	807043
926437	807043
130088	807043
130088	926437
130088	807043
130088	353304
926437	807043
926437	130088
926437	353304
353304	130088
807043	130088
807043	353304
807043	926437
395140	016571
387706	123170
387706	395140
387706	016571
016571	387706
016571	395140
016571	123170
123170	387706
123170	016571
123170	395140
395140	387706
395140	123170
387706	016571
395140	016571
123170	016571
387706	123170
016571	123170
395140	123170
030518	395140
016571	395140
387706	395140
123170	395140
016571	387706
123170	387706
395140	387706
255875	643479
463610	500212
500212	661813
463610	661813
086657	661813
500212	086657
463610	086657
500212	463610
086657	463610
500212	463610
500212	661813
500212	086657
086657	500212
086657	463610
086657	661813
463610	086657
463610	500212
463610	661813
086657	500212
042750	640669
717112	640669
671284	640669
284140	640669
640669	042750
657246	042750
284140	042750
672767	042750
001914	042750
717112	042750
640669	009960
657246	009960
229819	009960
284140	009960
234128	009960
001914	009960
672767	009960
873577	009960
671284	009960
042750	009960
524907	009960
052747	009960
717112	009960
671284	672767
657246	672767
717112	672767
229819	672767
001914	672767
234128	672767
640669	672767
042750	672767
524907	672767
052747	672767
009960	672767
873577	672767
284140	672767
672767	284140
009960	284140
229819	284140
657246	284140
052747	284140
640669	284140
052747	524907
671284	524907
640669	524907
229819	524907
284140	524907
717112	524907
672767	524907
873577	524907
234128	524907
042750	524907
009960	524907
657246	524907
001914	524907
229819	640669
657246	640669
001914	640669
052747	873577
524907	873577
640669	873577
229819	873577
717112	873577
671284	873577
657246	873577
234128	873577
640669	234128
009960	234128
524907	234128
284140	234128
873577	234128
672767	234128
671284	234128
001914	234128
042750	234128
229819	657246
052747	657246
717112	657246
657246	229819
052747	229819
717112	229819
657246	717112
229819	717112
717112	717112
052747	717112
229819	052747
657246	052747
717112	052747
873577	640669
052747	640669
234128	640669
524907	640669
672767	640669
009960	640669
009960	671284
284140	671284
873577	671284
042750	671284
229819	671284
657246	671284
524907	671284
052747	671284
672767	671284
234128	671284
640669	671284
717112	671284
001914	671284
052747	042750
234128	042750
524907	042750
009960	042750
873577	042750
671284	042750
229819	042750
672767	234128
042750	284140
234128	284140
717112	284140
873577	284140
524907	284140
671284	284140
001914	284140
229819	001914
672767	001914
284140	001914
671284	001914
657246	001914
234128	001914
717112	001914
052747	001914
042750	001914
640669	001914
524907	001914
009960	001914
873577	001914
001914	873577
873577	873577
672767	873577
284140	873577
042750	873577
009960	873577
229819	524907
229819	657246
229819	671284
229819	873577
717112	672767
524907	234128
524907	042750
524907	672767
524907	873577
524907	671284
524907	640669
524907	001914
524907	284140
524907	009960
640669	009960
640669	234128
640669	524907
640669	284140
640669	042750
640669	672767
640669	873577
640669	001914
640669	671284
671284	672767
